0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.01 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =1.737 | MinDCF =0.997
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.21544346900318834 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.000 | MinDCF =0.918
0.1 | 0.9 | SVM Poly | K = 0.0 | C = 0.21544346900318834 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =8.015 | MinDCF =0.988
0.1 | 0.9 | SVM Poly | K = 0.0 | C = 0.21544346900318834 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.000 | MinDCF =0.988
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.21544346900318834 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =1.566 | MinDCF =0.997
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.21544346900318834 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =8.878 | MinDCF =0.997
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.21544346900318834 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =0.940 | MinDCF =0.860
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.21544346900318834 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =0.989 | MinDCF =0.860
0.1 | 0.9 | SVM Poly | K = 0.0 | C = 0.21544346900318834 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =7.830 | MinDCF =0.990
0.1 | 0.9 | SVM Poly | K = 0.0 | C = 0.21544346900318834 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.015 | MinDCF =0.990
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.21544346900318834 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =1.007 | MinDCF =1.000
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.21544346900318834 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =8.884 | MinDCF =1.000
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.21544346900318834 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =1.001 | MinDCF =0.879
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.21544346900318834 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =0.989 | MinDCF =0.879
0.1 | 0.9 | SVM Poly | K = 0.0 | C = 0.21544346900318834 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =9.001 | MinDCF =0.996
0.1 | 0.9 | SVM Poly | K = 0.0 | C = 0.21544346900318834 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.002 | MinDCF =0.996
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.21544346900318834 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =1.246 | MinDCF =0.997
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.21544346900318834 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =8.989 | MinDCF =0.997
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.21544346900318834 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =0.952 | MinDCF =0.895
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.21544346900318834 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.002 | MinDCF =0.895
0.1 | 0.9 | SVM Poly | K = 0.0 | C = 0.21544346900318834 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =8.273 | MinDCF =0.999
0.1 | 0.9 | SVM Poly | K = 0.0 | C = 0.21544346900318834 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.028 | MinDCF =0.999
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.3593813663804626 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =1.826 | MinDCF =0.998
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.3593813663804626 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =8.987 | MinDCF =0.998
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.3593813663804626 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =0.985 | MinDCF =0.902
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.3593813663804626 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.000 | MinDCF =0.902
0.1 | 0.9 | SVM Poly | K = 0.0 | C = 0.3593813663804626 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =8.019 | MinDCF =0.999
0.1 | 0.9 | SVM Poly | K = 0.0 | C = 0.3593813663804626 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.013 | MinDCF =0.999
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.3593813663804626 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =2.758 | MinDCF =1.000
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.3593813663804626 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =8.993 | MinDCF =1.000
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.3593813663804626 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =0.976 | MinDCF =0.936
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.3593813663804626 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =0.999 | MinDCF =0.936
0.1 | 0.9 | SVM Poly | K = 0.0 | C = 0.3593813663804626 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =7.006 | MinDCF =0.999
0.1 | 0.9 | SVM Poly | K = 0.0 | C = 0.3593813663804626 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =0.999 | MinDCF =0.999
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.3593813663804626 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =2.684 | MinDCF =1.000
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.3593813663804626 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =8.978 | MinDCF =1.000
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.3593813663804626 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =1.000 | MinDCF =0.894
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.3593813663804626 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =0.998 | MinDCF =0.894
0.1 | 0.9 | SVM Poly | K = 0.0 | C = 0.3593813663804626 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =7.316 | MinDCF =0.998
0.1 | 0.9 | SVM Poly | K = 0.0 | C = 0.3593813663804626 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =0.998 | MinDCF =0.998
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.3593813663804626 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =1.363 | MinDCF =1.000
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.3593813663804626 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =8.937 | MinDCF =1.000
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.3593813663804626 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =0.991 | MinDCF =0.858
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.3593813663804626 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =0.996 | MinDCF =0.858
0.1 | 0.9 | SVM Poly | K = 0.0 | C = 0.3593813663804626 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =8.547 | MinDCF =0.996
0.1 | 0.9 | SVM Poly | K = 0.0 | C = 0.3593813663804626 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.022 | MinDCF =0.996
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.5994842503189409 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =1.303 | MinDCF =1.000
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.5994842503189409 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =8.985 | MinDCF =1.000
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.5994842503189409 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =0.983 | MinDCF =0.942
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.5994842503189409 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =0.998 | MinDCF =0.942
0.1 | 0.9 | SVM Poly | K = 0.0 | C = 0.5994842503189409 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =8.526 | MinDCF =0.992
0.1 | 0.9 | SVM Poly | K = 0.0 | C = 0.5994842503189409 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =0.998 | MinDCF =0.992
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.5994842503189409 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =3.064 | MinDCF =0.998
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.5994842503189409 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =8.963 | MinDCF =0.998
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.5994842503189409 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =0.962 | MinDCF =0.881
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.5994842503189409 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =0.996 | MinDCF =0.881
0.1 | 0.9 | SVM Poly | K = 0.0 | C = 0.5994842503189409 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =6.561 | MinDCF =0.994
0.1 | 0.9 | SVM Poly | K = 0.0 | C = 0.5994842503189409 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =0.996 | MinDCF =0.994
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.5994842503189409 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =2.422 | MinDCF =1.000
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.5994842503189409 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =8.993 | MinDCF =1.000
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.5994842503189409 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =1.019 | MinDCF =0.898
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.5994842503189409 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =0.999 | MinDCF =0.898
0.1 | 0.9 | SVM Poly | K = 0.0 | C = 0.5994842503189409 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =7.766 | MinDCF =0.999
0.1 | 0.9 | SVM Poly | K = 0.0 | C = 0.5994842503189409 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =0.999 | MinDCF =0.999
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.5994842503189409 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =1.705 | MinDCF =1.000
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.5994842503189409 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =8.994 | MinDCF =1.000
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.5994842503189409 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =0.935 | MinDCF =0.817
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.5994842503189409 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.001 | MinDCF =0.817
0.1 | 0.9 | SVM Poly | K = 0.0 | C = 0.5994842503189409 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =7.643 | MinDCF =1.008
0.1 | 0.9 | SVM Poly | K = 0.0 | C = 0.5994842503189409 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.014 | MinDCF =1.008
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 1.0 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =1.640 | MinDCF =1.000
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 1.0 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =8.967 | MinDCF =1.000
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 1.0 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =0.916 | MinDCF =0.873
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 1.0 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =0.999 | MinDCF =0.873
0.1 | 0.9 | SVM Poly | K = 0.0 | C = 1.0 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =7.520 | MinDCF =1.011
0.1 | 0.9 | SVM Poly | K = 0.0 | C = 1.0 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.025 | MinDCF =1.011
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 1.0 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =1.418 | MinDCF =0.995
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 1.0 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =8.949 | MinDCF =0.995
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 1.0 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =0.942 | MinDCF =0.852
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 1.0 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =0.994 | MinDCF =0.852
0.1 | 0.9 | SVM Poly | K = 0.0 | C = 1.0 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =8.002 | MinDCF =0.984
0.1 | 0.9 | SVM Poly | K = 0.0 | C = 1.0 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =0.994 | MinDCF =0.984
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 1.0 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =1.865 | MinDCF =1.000
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 1.0 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =8.905 | MinDCF =1.000
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 1.0 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =1.011 | MinDCF =0.867
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 1.0 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =0.989 | MinDCF =0.867
0.1 | 0.9 | SVM Poly | K = 0.0 | C = 1.0 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =8.241 | MinDCF =0.988
0.1 | 0.9 | SVM Poly | K = 0.0 | C = 1.0 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =0.989 | MinDCF =0.988
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 1.0 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =1.661 | MinDCF =0.998
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 1.0 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =8.789 | MinDCF =0.998
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 1.0 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =0.956 | MinDCF =0.842
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 1.0 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =0.978 | MinDCF =0.842
0.1 | 0.9 | SVM Poly | K = 0.0 | C = 1.0 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =7.899 | MinDCF =0.989
0.1 | 0.9 | SVM Poly | K = 0.0 | C = 1.0 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =0.991 | MinDCF =0.989
0.1 | 0.1 | SVM Poly | K = 1.0 | C = 0.01 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =1.244 | MinDCF =0.998
0.1 | 0.1 | SVM Poly | K = 1.0 | C = 0.01 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =8.972 | MinDCF =0.998
0.1 | 0.5 | SVM Poly | K = 1.0 | C = 0.01 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =0.950 | MinDCF =0.888
0.1 | 0.5 | SVM Poly | K = 1.0 | C = 0.01 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =0.998 | MinDCF =0.888
0.1 | 0.9 | SVM Poly | K = 1.0 | C = 0.01 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =8.259 | MinDCF =0.998
0.1 | 0.9 | SVM Poly | K = 1.0 | C = 0.01 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.011 | MinDCF =0.998
0.1 | 0.1 | SVM Poly | K = 1.0 | C = 0.01 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =1.275 | MinDCF =0.995
0.1 | 0.1 | SVM Poly | K = 1.0 | C = 0.01 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =8.965 | MinDCF =0.995
0.1 | 0.5 | SVM Poly | K = 1.0 | C = 0.01 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =0.955 | MinDCF =0.865
0.1 | 0.5 | SVM Poly | K = 1.0 | C = 0.01 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =0.998 | MinDCF =0.865
0.1 | 0.9 | SVM Poly | K = 1.0 | C = 0.01 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =8.277 | MinDCF =0.998
0.1 | 0.9 | SVM Poly | K = 1.0 | C = 0.01 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.011 | MinDCF =0.998
0.1 | 0.1 | SVM Poly | K = 1.0 | C = 0.01 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =1.189 | MinDCF =0.997
0.1 | 0.1 | SVM Poly | K = 1.0 | C = 0.01 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =8.739 | MinDCF =0.997
0.1 | 0.5 | SVM Poly | K = 1.0 | C = 0.01 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =0.928 | MinDCF =0.839
0.1 | 0.5 | SVM Poly | K = 1.0 | C = 0.01 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =0.974 | MinDCF =0.839
0.1 | 0.9 | SVM Poly | K = 1.0 | C = 0.01 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =8.093 | MinDCF =0.992
0.1 | 0.9 | SVM Poly | K = 1.0 | C = 0.01 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.000 | MinDCF =0.992
0.1 | 0.1 | SVM Poly | K = 1.0 | C = 0.01 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =1.938 | MinDCF =1.000
0.1 | 0.1 | SVM Poly | K = 1.0 | C = 0.01 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =8.716 | MinDCF =1.000
0.1 | 0.5 | SVM Poly | K = 1.0 | C = 0.01 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =0.946 | MinDCF =0.817
0.1 | 0.5 | SVM Poly | K = 1.0 | C = 0.01 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =0.977 | MinDCF =0.817
0.1 | 0.9 | SVM Poly | K = 1.0 | C = 0.01 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =7.524 | MinDCF =0.998
0.1 | 0.9 | SVM Poly | K = 1.0 | C = 0.01 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.055 | MinDCF =0.998
0.1 | 0.1 | SVM Poly | K = 1.0 | C = 0.016681005372000592 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =1.360 | MinDCF =0.993
0.1 | 0.1 | SVM Poly | K = 1.0 | C = 0.016681005372000592 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =8.980 | MinDCF =0.993
0.1 | 0.5 | SVM Poly | K = 1.0 | C = 0.016681005372000592 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =0.962 | MinDCF =0.887
0.1 | 0.5 | SVM Poly | K = 1.0 | C = 0.016681005372000592 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =0.999 | MinDCF =0.887
0.1 | 0.9 | SVM Poly | K = 1.0 | C = 0.016681005372000592 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =8.257 | MinDCF =0.998
0.1 | 0.9 | SVM Poly | K = 1.0 | C = 0.016681005372000592 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.012 | MinDCF =0.998
0.1 | 0.1 | SVM Poly | K = 1.0 | C = 0.016681005372000592 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =2.168 | MinDCF =0.989
0.1 | 0.1 | SVM Poly | K = 1.0 | C = 0.016681005372000592 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =9.000 | MinDCF =0.989
0.1 | 0.5 | SVM Poly | K = 1.0 | C = 0.016681005372000592 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =0.980 | MinDCF =0.920
0.1 | 0.5 | SVM Poly | K = 1.0 | C = 0.016681005372000592 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.000 | MinDCF =0.920
0.1 | 0.9 | SVM Poly | K = 1.0 | C = 0.016681005372000592 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =7.636 | MinDCF =0.995
0.1 | 0.9 | SVM Poly | K = 1.0 | C = 0.016681005372000592 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.000 | MinDCF =0.995
0.1 | 0.1 | SVM Poly | K = 1.0 | C = 0.016681005372000592 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =2.497 | MinDCF =1.000
0.1 | 0.1 | SVM Poly | K = 1.0 | C = 0.016681005372000592 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =8.963 | MinDCF =1.000
0.1 | 0.5 | SVM Poly | K = 1.0 | C = 0.016681005372000592 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =1.002 | MinDCF =0.868
0.1 | 0.5 | SVM Poly | K = 1.0 | C = 0.016681005372000592 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =0.996 | MinDCF =0.868
0.1 | 0.9 | SVM Poly | K = 1.0 | C = 0.016681005372000592 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =7.528 | MinDCF =0.992
0.1 | 0.9 | SVM Poly | K = 1.0 | C = 0.016681005372000592 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =0.996 | MinDCF =0.992
0.1 | 0.1 | SVM Poly | K = 1.0 | C = 0.016681005372000592 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =1.697 | MinDCF =1.000
0.1 | 0.1 | SVM Poly | K = 1.0 | C = 0.016681005372000592 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =8.912 | MinDCF =1.000
0.1 | 0.5 | SVM Poly | K = 1.0 | C = 0.016681005372000592 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =0.973 | MinDCF =0.872
0.1 | 0.5 | SVM Poly | K = 1.0 | C = 0.016681005372000592 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =0.990 | MinDCF =0.872
0.1 | 0.9 | SVM Poly | K = 1.0 | C = 0.016681005372000592 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =8.033 | MinDCF =0.988
0.1 | 0.9 | SVM Poly | K = 1.0 | C = 0.016681005372000592 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =0.990 | MinDCF =0.988
0.1 | 0.1 | SVM Poly | K = 1.0 | C = 0.027825594022071243 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =1.244 | MinDCF =0.998
0.1 | 0.1 | SVM Poly | K = 1.0 | C = 0.027825594022071243 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =8.978 | MinDCF =0.998
0.1 | 0.5 | SVM Poly | K = 1.0 | C = 0.027825594022071243 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =0.976 | MinDCF =0.913
0.1 | 0.5 | SVM Poly | K = 1.0 | C = 0.027825594022071243 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =0.998 | MinDCF =0.913
0.1 | 0.9 | SVM Poly | K = 1.0 | C = 0.027825594022071243 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =8.520 | MinDCF =0.998
0.1 | 0.9 | SVM Poly | K = 1.0 | C = 0.027825594022071243 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =0.998 | MinDCF =0.998
0.1 | 0.1 | SVM Poly | K = 1.0 | C = 0.027825594022071243 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =1.877 | MinDCF =1.000
