0.06720471382141113
0.1 | 0.1 | SVM Linear | K = 0.0 | C = 0.01 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.274 | MinDCF =0.244
0.1 | 0.9 | SVM Linear | K = 10.0 | C = 1.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =2.208 | MinDCF =0.905
0.1 | 0.9 | SVM Linear | K = 10.0 | C = 1.0 | Raw | Calibrated | PCA = 8 | ActDCF =3.750 | MinDCF =0.914
0.1 | 0.1 | SVM Linear | K = 0.0 | C = 0.01 | Normalized | Uncalibrated | PCA = 8 | ActDCF =9.000 | MinDCF =0.308
0.1 | 0.1 | SVM Linear | K = 0.0 | C = 0.01 | Normalized | Calibrated | PCA = 8 | ActDCF =0.756 | MinDCF =0.313
0.1 | 0.5 | SVM Linear | K = 0.0 | C = 0.01 | Normalized | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.204
0.1 | 0.5 | SVM Linear | K = 0.0 | C = 0.01 | Normalized | Calibrated | PCA = 8 | ActDCF =0.214 | MinDCF =0.204
0.1 | 0.9 | SVM Linear | K = 0.0 | C = 0.01 | Normalized | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.763
0.1 | 0.9 | SVM Linear | K = 0.0 | C = 0.01 | Normalized | Calibrated | PCA = 8 | ActDCF =1.383 | MinDCF =0.769
0.1 | 0.1 | SVM Linear | K = 0.0 | C = 0.016681005372000592 | Normalized | Uncalibrated | PCA = 8 | ActDCF =9.000 | MinDCF =0.438
0.1 | 0.1 | SVM Linear | K = 0.0 | C = 0.016681005372000592 | Normalized | Calibrated | PCA = 8 | ActDCF =0.907 | MinDCF =0.438
0.1 | 0.5 | SVM Linear | K = 0.0 | C = 0.016681005372000592 | Normalized | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.214
0.1 | 0.5 | SVM Linear | K = 0.0 | C = 0.016681005372000592 | Normalized | Calibrated | PCA = 8 | ActDCF =0.234 | MinDCF =0.215
0.1 | 0.9 | SVM Linear | K = 0.0 | C = 0.016681005372000592 | Normalized | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.845
0.1 | 0.9 | SVM Linear | K = 0.0 | C = 0.016681005372000592 | Normalized | Calibrated | PCA = 8 | ActDCF =1.432 | MinDCF =0.843
0.1 | 0.1 | SVM Linear | K = 0.0 | C = 0.027825594022071243 | Normalized | Uncalibrated | PCA = 8 | ActDCF =9.000 | MinDCF =0.636
0.1 | 0.1 | SVM Linear | K = 0.0 | C = 0.027825594022071243 | Normalized | Calibrated | PCA = 8 | ActDCF =1.116 | MinDCF =0.641
0.1 | 0.5 | SVM Linear | K = 0.0 | C = 0.027825594022071243 | Normalized | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.246
0.1 | 0.5 | SVM Linear | K = 0.0 | C = 0.027825594022071243 | Normalized | Calibrated | PCA = 8 | ActDCF =0.260 | MinDCF =0.247
0.1 | 0.9 | SVM Linear | K = 0.0 | C = 0.027825594022071243 | Normalized | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.934
0.1 | 0.9 | SVM Linear | K = 0.0 | C = 0.027825594022071243 | Normalized | Calibrated | PCA = 8 | ActDCF =1.488 | MinDCF =0.938
0.1 | 0.1 | SVM Linear | K = 0.0 | C = 0.046415888336127774 | Normalized | Uncalibrated | PCA = 8 | ActDCF =9.000 | MinDCF =0.694
0.1 | 0.1 | SVM Linear | K = 0.0 | C = 0.046415888336127774 | Normalized | Calibrated | PCA = 8 | ActDCF =1.521 | MinDCF =0.701
0.1 | 0.5 | SVM Linear | K = 0.0 | C = 0.046415888336127774 | Normalized | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.354
0.1 | 0.5 | SVM Linear | K = 0.0 | C = 0.046415888336127774 | Normalized | Calibrated | PCA = 8 | ActDCF =0.373 | MinDCF =0.353
0.1 | 0.9 | SVM Linear | K = 0.0 | C = 0.046415888336127774 | Normalized | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.991
0.1 | 0.9 | SVM Linear | K = 0.0 | C = 0.046415888336127774 | Normalized | Calibrated | PCA = 8 | ActDCF =2.204 | MinDCF =0.989
0.1 | 0.1 | SVM Linear | K = 0.0 | C = 0.0774263682681127 | Normalized | Uncalibrated | PCA = 8 | ActDCF =9.000 | MinDCF =0.720
0.1 | 0.1 | SVM Linear | K = 0.0 | C = 0.0774263682681127 | Normalized | Calibrated | PCA = 8 | ActDCF =1.923 | MinDCF =0.723
0.1 | 0.5 | SVM Linear | K = 0.0 | C = 0.0774263682681127 | Normalized | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.463
0.1 | 0.5 | SVM Linear | K = 0.0 | C = 0.0774263682681127 | Normalized | Calibrated | PCA = 8 | ActDCF =0.471 | MinDCF =0.463
0.1 | 0.9 | SVM Linear | K = 0.0 | C = 0.0774263682681127 | Normalized | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.992
0.1 | 0.9 | SVM Linear | K = 0.0 | C = 0.0774263682681127 | Normalized | Calibrated | PCA = 8 | ActDCF =2.790 | MinDCF =0.988
0.1 | 0.1 | SVM Linear | K = 0.0 | C = 0.1291549665014884 | Normalized | Uncalibrated | PCA = 8 | ActDCF =9.000 | MinDCF =0.738
0.1 | 0.1 | SVM Linear | K = 0.0 | C = 0.1291549665014884 | Normalized | Calibrated | PCA = 8 | ActDCF =2.342 | MinDCF =0.734
0.1 | 0.5 | SVM Linear | K = 0.0 | C = 0.1291549665014884 | Normalized | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.555
0.1 | 0.5 | SVM Linear | K = 0.0 | C = 0.1291549665014884 | Normalized | Calibrated | PCA = 8 | ActDCF =0.567 | MinDCF =0.556
0.1 | 0.9 | SVM Linear | K = 0.0 | C = 0.1291549665014884 | Normalized | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.989
0.1 | 0.9 | SVM Linear | K = 0.0 | C = 0.1291549665014884 | Normalized | Calibrated | PCA = 8 | ActDCF =3.324 | MinDCF =0.986
0.1 | 0.1 | SVM Linear | K = 0.0 | C = 0.21544346900318834 | Normalized | Uncalibrated | PCA = 8 | ActDCF =9.000 | MinDCF =0.746
0.1 | 0.1 | SVM Linear | K = 0.0 | C = 0.21544346900318834 | Normalized | Calibrated | PCA = 8 | ActDCF =2.627 | MinDCF =0.752
0.1 | 0.5 | SVM Linear | K = 0.0 | C = 0.21544346900318834 | Normalized | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.590
0.1 | 0.5 | SVM Linear | K = 0.0 | C = 0.21544346900318834 | Normalized | Calibrated | PCA = 8 | ActDCF =0.621 | MinDCF =0.587
0.1 | 0.9 | SVM Linear | K = 0.0 | C = 0.21544346900318834 | Normalized | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.990
0.1 | 0.9 | SVM Linear | K = 0.0 | C = 0.21544346900318834 | Normalized | Calibrated | PCA = 8 | ActDCF =3.583 | MinDCF =0.985
0.1 | 0.1 | SVM Linear | K = 0.0 | C = 0.3593813663804626 | Normalized | Uncalibrated | PCA = 8 | ActDCF =9.000 | MinDCF =0.758
0.1 | 0.1 | SVM Linear | K = 0.0 | C = 0.3593813663804626 | Normalized | Calibrated | PCA = 8 | ActDCF =2.799 | MinDCF =0.761
0.1 | 0.5 | SVM Linear | K = 0.0 | C = 0.3593813663804626 | Normalized | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.593
0.1 | 0.5 | SVM Linear | K = 0.0 | C = 0.3593813663804626 | Normalized | Calibrated | PCA = 8 | ActDCF =0.647 | MinDCF =0.593
0.1 | 0.9 | SVM Linear | K = 0.0 | C = 0.3593813663804626 | Normalized | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.991
0.1 | 0.9 | SVM Linear | K = 0.0 | C = 0.3593813663804626 | Normalized | Calibrated | PCA = 8 | ActDCF =3.667 | MinDCF =0.986
0.1 | 0.1 | SVM Linear | K = 0.0 | C = 0.5994842503189409 | Normalized | Uncalibrated | PCA = 8 | ActDCF =9.000 | MinDCF =0.767
0.1 | 0.1 | SVM Linear | K = 0.0 | C = 0.5994842503189409 | Normalized | Calibrated | PCA = 8 | ActDCF =2.956 | MinDCF =0.771
0.1 | 0.5 | SVM Linear | K = 0.0 | C = 0.5994842503189409 | Normalized | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.608
0.1 | 0.5 | SVM Linear | K = 0.0 | C = 0.5994842503189409 | Normalized | Calibrated | PCA = 8 | ActDCF =0.673 | MinDCF =0.608
0.1 | 0.9 | SVM Linear | K = 0.0 | C = 0.5994842503189409 | Normalized | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.992
0.1 | 0.9 | SVM Linear | K = 0.0 | C = 0.5994842503189409 | Normalized | Calibrated | PCA = 8 | ActDCF =3.771 | MinDCF =0.987
0.1 | 0.1 | SVM Linear | K = 0.0 | C = 1.0 | Normalized | Uncalibrated | PCA = 8 | ActDCF =9.000 | MinDCF =0.780
0.1 | 0.1 | SVM Linear | K = 0.0 | C = 1.0 | Normalized | Calibrated | PCA = 8 | ActDCF =2.950 | MinDCF =0.782
0.1 | 0.5 | SVM Linear | K = 0.0 | C = 1.0 | Normalized | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.617
0.1 | 0.5 | SVM Linear | K = 0.0 | C = 1.0 | Normalized | Calibrated | PCA = 8 | ActDCF =0.675 | MinDCF =0.621
0.1 | 0.9 | SVM Linear | K = 0.0 | C = 1.0 | Normalized | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.991
0.1 | 0.9 | SVM Linear | K = 0.0 | C = 1.0 | Normalized | Calibrated | PCA = 8 | ActDCF =3.803 | MinDCF =0.986
0.1 | 0.1 | SVM Linear | K = 1.0 | C = 0.01 | Normalized | Uncalibrated | PCA = 8 | ActDCF =4.526 | MinDCF =0.273
0.1 | 0.1 | SVM Linear | K = 1.0 | C = 0.01 | Normalized | Calibrated | PCA = 8 | ActDCF =0.647 | MinDCF =0.273
0.1 | 0.5 | SVM Linear | K = 1.0 | C = 0.01 | Normalized | Uncalibrated | PCA = 8 | ActDCF =0.516 | MinDCF =0.193
0.1 | 0.5 | SVM Linear | K = 1.0 | C = 0.01 | Normalized | Calibrated | PCA = 8 | ActDCF =0.193 | MinDCF =0.193
0.1 | 0.9 | SVM Linear | K = 1.0 | C = 0.01 | Normalized | Uncalibrated | PCA = 8 | ActDCF =0.633 | MinDCF =0.599
0.1 | 0.9 | SVM Linear | K = 1.0 | C = 0.01 | Normalized | Calibrated | PCA = 8 | ActDCF =1.285 | MinDCF =0.629
0.1 | 0.1 | SVM Linear | K = 1.0 | C = 0.016681005372000592 | Normalized | Uncalibrated | PCA = 8 | ActDCF =8.286 | MinDCF =0.270
0.1 | 0.1 | SVM Linear | K = 1.0 | C = 0.016681005372000592 | Normalized | Calibrated | PCA = 8 | ActDCF =0.675 | MinDCF =0.272
0.1 | 0.5 | SVM Linear | K = 1.0 | C = 0.016681005372000592 | Normalized | Uncalibrated | PCA = 8 | ActDCF =0.922 | MinDCF =0.195
0.1 | 0.5 | SVM Linear | K = 1.0 | C = 0.016681005372000592 | Normalized | Calibrated | PCA = 8 | ActDCF =0.203 | MinDCF =0.196
0.1 | 0.9 | SVM Linear | K = 1.0 | C = 0.016681005372000592 | Normalized | Uncalibrated | PCA = 8 | ActDCF =0.932 | MinDCF =0.635
0.1 | 0.9 | SVM Linear | K = 1.0 | C = 0.016681005372000592 | Normalized | Calibrated | PCA = 8 | ActDCF =1.353 | MinDCF =0.642
0.1 | 0.1 | SVM Linear | K = 1.0 | C = 0.027825594022071243 | Normalized | Uncalibrated | PCA = 8 | ActDCF =8.974 | MinDCF =0.279
0.1 | 0.1 | SVM Linear | K = 1.0 | C = 0.027825594022071243 | Normalized | Calibrated | PCA = 8 | ActDCF =0.699 | MinDCF =0.279
0.1 | 0.5 | SVM Linear | K = 1.0 | C = 0.027825594022071243 | Normalized | Uncalibrated | PCA = 8 | ActDCF =0.997 | MinDCF =0.203
0.1 | 0.5 | SVM Linear | K = 1.0 | C = 0.027825594022071243 | Normalized | Calibrated | PCA = 8 | ActDCF =0.206 | MinDCF =0.202
0.1 | 0.9 | SVM Linear | K = 1.0 | C = 0.027825594022071243 | Normalized | Uncalibrated | PCA = 8 | ActDCF =0.997 | MinDCF =0.663
0.1 | 0.9 | SVM Linear | K = 1.0 | C = 0.027825594022071243 | Normalized | Calibrated | PCA = 8 | ActDCF =1.366 | MinDCF =0.675
0.1 | 0.1 | SVM Linear | K = 1.0 | C = 0.046415888336127774 | Normalized | Uncalibrated | PCA = 8 | ActDCF =9.000 | MinDCF =0.283
0.1 | 0.1 | SVM Linear | K = 1.0 | C = 0.046415888336127774 | Normalized | Calibrated | PCA = 8 | ActDCF =0.703 | MinDCF =0.283
0.1 | 0.5 | SVM Linear | K = 1.0 | C = 0.046415888336127774 | Normalized | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.202
0.1 | 0.5 | SVM Linear | K = 1.0 | C = 0.046415888336127774 | Normalized | Calibrated | PCA = 8 | ActDCF =0.205 | MinDCF =0.204
0.1 | 0.9 | SVM Linear | K = 1.0 | C = 0.046415888336127774 | Normalized | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.668
0.1 | 0.9 | SVM Linear | K = 1.0 | C = 0.046415888336127774 | Normalized | Calibrated | PCA = 8 | ActDCF =1.345 | MinDCF =0.690
0.1 | 0.1 | SVM Linear | K = 1.0 | C = 0.0774263682681127 | Normalized | Uncalibrated | PCA = 8 | ActDCF =9.000 | MinDCF =0.302
0.1 | 0.1 | SVM Linear | K = 1.0 | C = 0.0774263682681127 | Normalized | Calibrated | PCA = 8 | ActDCF =0.720 | MinDCF =0.303
0.1 | 0.5 | SVM Linear | K = 1.0 | C = 0.0774263682681127 | Normalized | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.206
0.1 | 0.5 | SVM Linear | K = 1.0 | C = 0.0774263682681127 | Normalized | Calibrated | PCA = 8 | ActDCF =0.209 | MinDCF =0.206
0.1 | 0.9 | SVM Linear | K = 1.0 | C = 0.0774263682681127 | Normalized | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.734
0.1 | 0.9 | SVM Linear | K = 1.0 | C = 0.0774263682681127 | Normalized | Calibrated | PCA = 8 | ActDCF =1.368 | MinDCF =0.738
0.1 | 0.1 | SVM Linear | K = 1.0 | C = 0.1291549665014884 | Normalized | Uncalibrated | PCA = 8 | ActDCF =9.000 | MinDCF =0.319
0.1 | 0.1 | SVM Linear | K = 1.0 | C = 0.1291549665014884 | Normalized | Calibrated | PCA = 8 | ActDCF =0.737 | MinDCF =0.319
0.1 | 0.5 | SVM Linear | K = 1.0 | C = 0.1291549665014884 | Normalized | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.206
0.1 | 0.5 | SVM Linear | K = 1.0 | C = 0.1291549665014884 | Normalized | Calibrated | PCA = 8 | ActDCF =0.215 | MinDCF =0.205
0.1 | 0.9 | SVM Linear | K = 1.0 | C = 0.1291549665014884 | Normalized | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.778
0.1 | 0.9 | SVM Linear | K = 1.0 | C = 0.1291549665014884 | Normalized | Calibrated | PCA = 8 | ActDCF =1.414 | MinDCF =0.796
0.1 | 0.1 | SVM Linear | K = 1.0 | C = 0.21544346900318834 | Normalized | Uncalibrated | PCA = 8 | ActDCF =9.000 | MinDCF =0.349
0.1 | 0.1 | SVM Linear | K = 1.0 | C = 0.21544346900318834 | Normalized | Calibrated | PCA = 8 | ActDCF =0.784 | MinDCF =0.355
0.1 | 0.5 | SVM Linear | K = 1.0 | C = 0.21544346900318834 | Normalized | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.210
0.1 | 0.5 | SVM Linear | K = 1.0 | C = 0.21544346900318834 | Normalized | Calibrated | PCA = 8 | ActDCF =0.222 | MinDCF =0.210
0.1 | 0.9 | SVM Linear | K = 1.0 | C = 0.21544346900318834 | Normalized | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.860
0.1 | 0.9 | SVM Linear | K = 1.0 | C = 0.21544346900318834 | Normalized | Calibrated | PCA = 8 | ActDCF =1.440 | MinDCF =0.869
0.1 | 0.1 | SVM Linear | K = 1.0 | C = 0.3593813663804626 | Normalized | Uncalibrated | PCA = 8 | ActDCF =9.000 | MinDCF =0.400
0.1 | 0.1 | SVM Linear | K = 1.0 | C = 0.3593813663804626 | Normalized | Calibrated | PCA = 8 | ActDCF =0.841 | MinDCF =0.401
0.1 | 0.5 | SVM Linear | K = 1.0 | C = 0.3593813663804626 | Normalized | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.222
0.1 | 0.5 | SVM Linear | K = 1.0 | C = 0.3593813663804626 | Normalized | Calibrated | PCA = 8 | ActDCF =0.233 | MinDCF =0.223
0.1 | 0.9 | SVM Linear | K = 1.0 | C = 0.3593813663804626 | Normalized | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.955
0.1 | 0.9 | SVM Linear | K = 1.0 | C = 0.3593813663804626 | Normalized | Calibrated | PCA = 8 | ActDCF =1.490 | MinDCF =0.952
0.1 | 0.1 | SVM Linear | K = 1.0 | C = 0.5994842503189409 | Normalized | Uncalibrated | PCA = 8 | ActDCF =9.000 | MinDCF =0.445
0.1 | 0.1 | SVM Linear | K = 1.0 | C = 0.5994842503189409 | Normalized | Calibrated | PCA = 8 | ActDCF =0.985 | MinDCF =0.445
0.1 | 0.5 | SVM Linear | K = 1.0 | C = 0.5994842503189409 | Normalized | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.234
0.1 | 0.5 | SVM Linear | K = 1.0 | C = 0.5994842503189409 | Normalized | Calibrated | PCA = 8 | ActDCF =0.253 | MinDCF =0.235
0.1 | 0.9 | SVM Linear | K = 1.0 | C = 0.5994842503189409 | Normalized | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.971
0.1 | 0.9 | SVM Linear | K = 1.0 | C = 0.5994842503189409 | Normalized | Calibrated | PCA = 8 | ActDCF =1.549 | MinDCF =0.964
0.1 | 0.1 | SVM Linear | K = 1.0 | C = 1.0 | Normalized | Uncalibrated | PCA = 8 | ActDCF =9.000 | MinDCF =0.479
0.1 | 0.1 | SVM Linear | K = 1.0 | C = 1.0 | Normalized | Calibrated | PCA = 8 | ActDCF =1.009 | MinDCF =0.479
0.1 | 0.5 | SVM Linear | K = 1.0 | C = 1.0 | Normalized | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.245
0.1 | 0.5 | SVM Linear | K = 1.0 | C = 1.0 | Normalized | Calibrated | PCA = 8 | ActDCF =0.254 | MinDCF =0.245
0.1 | 0.9 | SVM Linear | K = 1.0 | C = 1.0 | Normalized | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.972
0.1 | 0.9 | SVM Linear | K = 1.0 | C = 1.0 | Normalized | Calibrated | PCA = 8 | ActDCF =1.530 | MinDCF =0.974
0.1 | 0.1 | SVM Linear | K = 10.0 | C = 0.01 | Normalized | Uncalibrated | PCA = 8 | ActDCF =0.466 | MinDCF =0.255
0.1 | 0.1 | SVM Linear | K = 10.0 | C = 0.01 | Normalized | Calibrated | PCA = 8 | ActDCF =0.591 | MinDCF =0.257
0.1 | 0.5 | SVM Linear | K = 10.0 | C = 0.01 | Normalized | Uncalibrated | PCA = 8 | ActDCF =0.185 | MinDCF =0.181
0.1 | 0.5 | SVM Linear | K = 10.0 | C = 0.01 | Normalized | Calibrated | PCA = 8 | ActDCF =0.188 | MinDCF =0.180
0.1 | 0.9 | SVM Linear | K = 10.0 | C = 0.01 | Normalized | Uncalibrated | PCA = 8 | ActDCF =1.384 | MinDCF =0.588
0.1 | 0.9 | SVM Linear | K = 10.0 | C = 0.01 | Normalized | Calibrated | PCA = 8 | ActDCF =1.289 | MinDCF =0.628
0.1 | 0.1 | SVM Linear | K = 10.0 | C = 0.016681005372000592 | Normalized | Uncalibrated | PCA = 8 | ActDCF =1.130 | MinDCF =0.258
0.1 | 0.1 | SVM Linear | K = 10.0 | C = 0.016681005372000592 | Normalized | Calibrated | PCA = 8 | ActDCF =0.606 | MinDCF =0.258
0.1 | 0.5 | SVM Linear | K = 10.0 | C = 0.016681005372000592 | Normalized | Uncalibrated | PCA = 8 | ActDCF =0.213 | MinDCF =0.185
0.1 | 0.5 | SVM Linear | K = 10.0 | C = 0.016681005372000592 | Normalized | Calibrated | PCA = 8 | ActDCF =0.187 | MinDCF =0.186
0.1 | 0.9 | SVM Linear | K = 10.0 | C = 0.016681005372000592 | Normalized | Uncalibrated | PCA = 8 | ActDCF =1.003 | MinDCF =0.567
0.1 | 0.9 | SVM Linear | K = 10.0 | C = 0.016681005372000592 | Normalized | Calibrated | PCA = 8 | ActDCF =1.269 | MinDCF =0.586
0.1 | 0.1 | SVM Linear | K = 10.0 | C = 0.027825594022071243 | Normalized | Uncalibrated | PCA = 8 | ActDCF =4.784 | MinDCF =0.265
0.1 | 0.1 | SVM Linear | K = 10.0 | C = 0.027825594022071243 | Normalized | Calibrated | PCA = 8 | ActDCF =0.635 | MinDCF =0.268
0.1 | 0.5 | SVM Linear | K = 10.0 | C = 0.027825594022071243 | Normalized | Uncalibrated | PCA = 8 | ActDCF =0.541 | MinDCF =0.191
0.1 | 0.5 | SVM Linear | K = 10.0 | C = 0.027825594022071243 | Normalized | Calibrated | PCA = 8 | ActDCF =0.194 | MinDCF =0.192
0.1 | 0.9 | SVM Linear | K = 10.0 | C = 0.027825594022071243 | Normalized | Uncalibrated | PCA = 8 | ActDCF =0.629 | MinDCF =0.586
0.1 | 0.9 | SVM Linear | K = 10.0 | C = 0.027825594022071243 | Normalized | Calibrated | PCA = 8 | ActDCF =1.305 | MinDCF =0.594
0.1 | 0.1 | SVM Linear | K = 10.0 | C = 0.046415888336127774 | Normalized | Uncalibrated | PCA = 8 | ActDCF =8.825 | MinDCF =0.286
0.1 | 0.1 | SVM Linear | K = 10.0 | C = 0.046415888336127774 | Normalized | Calibrated | PCA = 8 | ActDCF =0.667 | MinDCF =0.287
0.1 | 0.5 | SVM Linear | K = 10.0 | C = 0.046415888336127774 | Normalized | Uncalibrated | PCA = 8 | ActDCF =0.981 | MinDCF =0.198
0.1 | 0.5 | SVM Linear | K = 10.0 | C = 0.046415888336127774 | Normalized | Calibrated | PCA = 8 | ActDCF =0.204 | MinDCF =0.197
0.1 | 0.9 | SVM Linear | K = 10.0 | C = 0.046415888336127774 | Normalized | Uncalibrated | PCA = 8 | ActDCF =0.981 | MinDCF =0.632
0.1 | 0.9 | SVM Linear | K = 10.0 | C = 0.046415888336127774 | Normalized | Calibrated | PCA = 8 | ActDCF =1.373 | MinDCF =0.654
0.1 | 0.1 | SVM Linear | K = 10.0 | C = 0.0774263682681127 | Normalized | Uncalibrated | PCA = 8 | ActDCF =8.999 | MinDCF =0.281
0.1 | 0.1 | SVM Linear | K = 10.0 | C = 0.0774263682681127 | Normalized | Calibrated | PCA = 8 | ActDCF =0.665 | MinDCF =0.284
0.1 | 0.5 | SVM Linear | K = 10.0 | C = 0.0774263682681127 | Normalized | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.200
0.1 | 0.5 | SVM Linear | K = 10.0 | C = 0.0774263682681127 | Normalized | Calibrated | PCA = 8 | ActDCF =0.204 | MinDCF =0.199
0.1 | 0.9 | SVM Linear | K = 10.0 | C = 0.0774263682681127 | Normalized | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.702
0.1 | 0.9 | SVM Linear | K = 10.0 | C = 0.0774263682681127 | Normalized | Calibrated | PCA = 8 | ActDCF =1.373 | MinDCF =0.712
0.1 | 0.1 | SVM Linear | K = 10.0 | C = 0.1291549665014884 | Normalized | Uncalibrated | PCA = 8 | ActDCF =9.000 | MinDCF =0.290
0.1 | 0.1 | SVM Linear | K = 10.0 | C = 0.1291549665014884 | Normalized | Calibrated | PCA = 8 | ActDCF =0.664 | MinDCF =0.291
0.1 | 0.5 | SVM Linear | K = 10.0 | C = 0.1291549665014884 | Normalized | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.200
0.1 | 0.5 | SVM Linear | K = 10.0 | C = 0.1291549665014884 | Normalized | Calibrated | PCA = 8 | ActDCF =0.205 | MinDCF =0.200
0.1 | 0.9 | SVM Linear | K = 10.0 | C = 0.1291549665014884 | Normalized | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.748
0.1 | 0.9 | SVM Linear | K = 10.0 | C = 0.1291549665014884 | Normalized | Calibrated | PCA = 8 | ActDCF =1.384 | MinDCF =0.735
0.1 | 0.1 | SVM Linear | K = 10.0 | C = 0.21544346900318834 | Normalized | Uncalibrated | PCA = 8 | ActDCF =9.000 | MinDCF =0.314
0.1 | 0.1 | SVM Linear | K = 10.0 | C = 0.21544346900318834 | Normalized | Calibrated | PCA = 8 | ActDCF =0.724 | MinDCF =0.314
0.1 | 0.5 | SVM Linear | K = 10.0 | C = 0.21544346900318834 | Normalized | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.203
0.1 | 0.5 | SVM Linear | K = 10.0 | C = 0.21544346900318834 | Normalized | Calibrated | PCA = 8 | ActDCF =0.215 | MinDCF =0.205
0.1 | 0.9 | SVM Linear | K = 10.0 | C = 0.21544346900318834 | Normalized | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.852
0.1 | 0.9 | SVM Linear | K = 10.0 | C = 0.21544346900318834 | Normalized | Calibrated | PCA = 8 | ActDCF =1.423 | MinDCF =0.846
0.1 | 0.1 | SVM Linear | K = 10.0 | C = 0.3593813663804626 | Normalized | Uncalibrated | PCA = 8 | ActDCF =9.000 | MinDCF =0.369
0.1 | 0.1 | SVM Linear | K = 10.0 | C = 0.3593813663804626 | Normalized | Calibrated | PCA = 8 | ActDCF =0.823 | MinDCF =0.369
0.1 | 0.5 | SVM Linear | K = 10.0 | C = 0.3593813663804626 | Normalized | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.214
0.1 | 0.5 | SVM Linear | K = 10.0 | C = 0.3593813663804626 | Normalized | Calibrated | PCA = 8 | ActDCF =0.231 | MinDCF =0.215
0.1 | 0.9 | SVM Linear | K = 10.0 | C = 0.3593813663804626 | Normalized | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.934
0.1 | 0.9 | SVM Linear | K = 10.0 | C = 0.3593813663804626 | Normalized | Calibrated | PCA = 8 | ActDCF =1.488 | MinDCF =0.943
0.1 | 0.1 | SVM Linear | K = 10.0 | C = 0.5994842503189409 | Normalized | Uncalibrated | PCA = 8 | ActDCF =9.000 | MinDCF =0.431
0.1 | 0.1 | SVM Linear | K = 10.0 | C = 0.5994842503189409 | Normalized | Calibrated | PCA = 8 | ActDCF =0.923 | MinDCF =0.430
0.1 | 0.5 | SVM Linear | K = 10.0 | C = 0.5994842503189409 | Normalized | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.231
0.1 | 0.5 | SVM Linear | K = 10.0 | C = 0.5994842503189409 | Normalized | Calibrated | PCA = 8 | ActDCF =0.246 | MinDCF =0.231
0.1 | 0.9 | SVM Linear | K = 10.0 | C = 0.5994842503189409 | Normalized | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.969
